City,ProviderName,MeanThroughputMbps,MinRTT
Abington,BIGLEAF - Bigleaf Networks LLC,1.9385489829867468,44.9945
Abington,CELLCO - Cellco Partnership DBA Verizon Wireless,14.1583484092067,53.14081818181819
Abington,"COMCAST-7922 - Comcast Cable Communications, Inc.",10.609942074630164,25.27878453038673
Abington,LIGHTOWER Lightower Fiber Networks (LIGHT-141),46.193328643945755,22.193
Abington,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",175.27244063910456,14.569966666666653
Acton,ALKERMES - ALKERMES INCORPORATED,22.182311651861973,53.130174982911846
Acton,ASN-QWEST-US NOVARTIS-DMZ-US,209.98791936939205,9.000499999999999
Acton,"ATT-INTERNET4 - AT&T Services, Inc.",22.774182368747116,69.74941666666666
Acton,CELLCO - Cellco Partnership DBA Verizon Wireless,14.798574281197947,49.24485714285715
Acton,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.173338324396834,35.13288105726871
Acton,EMC08 - Emarketing Center LLC,0.3148546587534764,67.08833333333332
Acton,"JUNIPER-NETWORKS - Juniper Networks, Inc.",8.7016923200811,9.999538461538462
Acton,LIGHTOWER Lightower Fiber Networks (LIGHT-141),2.1182363214614552,333.1049090909091
Acton,NMSU-AS - Checs-net,1.6278399883843993,42.64600000000001
Acton,PRAC - Plymouth Rock Assurance Corporation,109.26400200562244,19.582
Acton,US-TELEPACIFIC - Telepacific Communications,5.074846334325459,29.441999999999997
Acton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",82.7806755676919,2493.3633523644867
Acushnet,CELLCO - Cellco Partnership DBA Verizon Wireless,2.7030220040488526,47.31833333333333
Acushnet,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.304355406444795,21.083454545454543
Acushnet,RINET - Rhode Island Network for Educ. Technology,104.86844767975596,13.12
Acushnet,WINDSTREAM - Windstream Communications Inc,617.6059400489565,12.665
Adams,MASSCOL - Mass College of Liberal Arts,8.18509913086245,15.259
Adams,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC,10.587777220336989,116960.71584353743
Adams,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.6360326838519722,55.66628571428571
Agawam,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.,6.408530900230399,15.336
Agawam,"ATT-INTERNET4 - AT&T Services, Inc.",73.32124485467452,8.016
Agawam,"BAYSTATEHEALTH - Baystate Health, Inc.",235.21285076102342,17.023
Agawam,CELLCO - Cellco Partnership DBA Verizon Wireless,5.108769018745485,44.27755555555556
Agawam,CHARTER-NET-HKY-NC - Charter Communications,23.348378519462088,56.633
Agawam,"COMCAST-7922 - Comcast Cable Communications, Inc.",10.858077145046664,25.48387076923078
Agawam,MASSACHUSETTS - Commonwealth of Massachusetts,2.2896567844214877,46.47279999999999
Agawam,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",11.585322492659815,313.12083333333334
Allston,"ATT-INTERNET4 - AT&T Services, Inc.",26.776898762723185,118.52692857142857
Allston,BOSTONU-AS - Boston University,0.5129530449146839,17.177
Allston,CELLCO - Cellco Partnership DBA Verizon Wireless,5.411261077735128,47.739177419354846
Allston,COGENT Cogent/PSI,71.0142216557241,20.301
Allston,"COMCAST-7922 - Comcast Cable Communications, Inc.",12.750931514045565,25.316148760330577
Allston,LEVEL3 Level 3 Communications,4.924235359428452,22.603714285714286
Allston,LIGHTOWER Lightower Fiber Networks (LIGHT-141),12.987345751775765,19.28225
Allston,RCN-AS - RCN,16.68850477312662,78.95052173913044
Allston,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC,2.257470420317732,41.438
Allston,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",6.449433124586538,61.02504878048781
Allston,TUFTS-UNIVERSITY - Tufts University,126.1707180476638,20.511999999999997
Allston,"TWRS-MA - Towerstream I, Inc.",228.75388645469727,36.83305882352941
Allston,US-TELEPACIFIC - Telepacific Communications,7.952301596053323,10.697666666666668
Allston,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",652.4406616396303,7.095508928571432
Amesbury,CELLCO - Cellco Partnership DBA Verizon Wireless,1.8610575016460007,57.254777777777775
Amesbury,"COMCAST-7922 - Comcast Cable Communications, Inc.",16.392776293389225,26.32127398373984
Amesbury,LIGHTOWER Lightower Fiber Networks (LIGHT-141),95.23556731326585,8.1625
Amesbury,TDS-AS - TDS TELECOM,50.31460628625628,43.23949999999999
Amesbury,TWDX TOWARDEX Carrier Services IP TRANSIT BACKBONE,2.661257708934311,218.09400000000002
Amesbury,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.6026409903218278,67.80678571428571
Amherst,CABLE-NET-1 - Cablevision Systems Corp.,4.9078543817381775,9.966000000000001
Amherst,"COMCAST-7922 - Comcast Cable Communications, Inc.",10.243991018800468,25.829787159190836
Amherst,CROCKERCOM - CROCKER COMMUNICATIONS,64.81950554344073,14.066785714285714
Amherst,"ECHO-STREET - Echo Street Capital Management, LLC",73.80715697896945,1.265
Amherst,FIVE-COLLEGES-AS - Five Colleges Network,58.372721423652436,19.33923
Amherst,LIGHTOWER Lightower Fiber Networks (LIGHT-141),245.7405628692184,10.78
Amherst,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.47614375570002265,83.64214285714286
Andover,"ATT-INTERNET4 - AT&T Services, Inc.",19.548811192340708,11.7585
Andover,CELLCO - Cellco Partnership DBA Verizon Wireless,2.6130301533902447,85.02166666666668
Andover,"COMCAST-7922 - Comcast Cable Communications, Inc.",12.688045693438733,21.464151773981595
Andover,FHLBB-5 - Federal Home Loan Bank of Boston,1.1926021225314098,33.775999999999996
Andover,GBLX Global Crossing Ltd.,88.36580577234723,25.35
Andover,INS-AS - AT&T Data Communications Services,9.947655921794489,49.126000000000005
Andover,LIGHTOWER Lightower Fiber Networks (LIGHT-141),14.271428799356384,56.171454545454544
Andover,PFIZERNET - PFIZER INC.,4.0499837862190216,17.175880000000006
Andover,PHILLIPS-ACADEMY - Phillips Academy,50.243060318084545,12.1875
Andover,"RFC2270-UUNET-CUSTOMER - MCI Communications Services, Inc. d/b/a Verizon Business",7.518760625783154,200.95299999999997
Andover,ROBERTSDYBDAHL - Roberts & Dybdahl Inc.,474.00250923976415,7.331
Andover,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",0.704298053628836,40.6905
Andover,UMASS-LOWELL - University of Massachusetts - Lowell,477.3977514278004,11.804499999999999
Andover,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",171.3395573447807,13.343501224889788
Andover,"WINDSTEAM-HOSTED-SOLUTIONS-1 - Windstream Hosted Solutions, LLC",18.343226991870463,54.228307692307695
Andover,WINDSTREAM - Windstream Communications Inc,57.918729441608185,20.6098
Andover,"ZSCALER-SJC - ZSCALER, INC.",130.92261384175643,67.121
Arlington,BOSTONU-AS - Boston University,47.897797778013974,7.104
Arlington,CELLCO - Cellco Partnership DBA Verizon Wireless,5.323040512718366,62.934150259067316
Arlington,"CITRIX-ONLINE-OFFICES - Citrix Online, LLC",90.69999479063915,31.288000000000004
Arlington,COGENT Cogent/PSI,72.99551268524786,82.663
Arlington,"COMCAST-7922 - Comcast Cable Communications, Inc.",14.022036001474525,25.221375749500293
Arlington,ELONU-AS - Elon University,0.2838373141984742,48.16
Arlington,HARVARD-UNIV - Harvard University,26.891897352973977,18.55225
Arlington,KRONOS-MA - Kronos Inc.,47.69664915212177,78.76333333333334
Arlington,LIGHTOWER Lightower Fiber Networks (LIGHT-141),26.826860901520472,53.3803
Arlington,PEGASYSTEMS - Pegasystems Inc.,4.11909909392775,137.6181475409836
Arlington,PFIZERNET - PFIZER INC.,16.13227051150471,23.66818571428571
Arlington,RCN-AS - RCN,13.292008288924626,22.964148192771088
Arlington,SPCS - Sprint Personal Communications Systems,1.5199006417898693,146.43533333333335
Arlington,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",0.946618335345876,49.574999999999996
Arlington,TINET-BACKBONE Tinet SpA,5.97136346034149,28.711
Arlington,TUFTS-UNIVERSITY - Tufts University,93.13662107001079,6.507000000000001
Arlington,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",114.70322702255244,14.997922429344559
