,name,address,zip,lat,lon,category
808,BRICCO REALTY LLC MASS LLC,1  BOARD AL,2113.0,42.36310928810841,-71.05498863753934,Food access
809,BRICCO REALTY LLC MASS LLC,247  243 HANOVER ST ,2113.0,42.36311444682925,-71.05490349692401,Food access
810,BRICCO REALTY LLC MASS LLC,249  251 HANOVER ST ,2113.0,42.36317735867903,-71.05485125156292,Food access
811,NORTH BENNET STREET SCHOOL,130  -140 RICHMOND ST ,2109.0,42.36305245969682,-71.0544858122582,Education
812,NORTH BENNET STREET SCHOOL,150  NORTH ST ,2109.0,42.362721021485825,-71.05463985335416,Education
813,BLACKSTONE PROPERTY LLC MASS LLC,106  102 BLACKSTONE ST ,2109.0,42.36163056433143,-71.05649758119857,Food access
814,BLACKSTONE PROPERTY LLC MASS LLC,100  BLACKSTONE ST ,2109.0,42.36157825681419,-71.05645354675863,Food access
815,DENORMANDIE PHILIP Y,88  - 98 BLACKSTONE ST ,2109.0,42.361427136176886,-71.05640280513795,Commercial
816,DENORMANDIE PHILIP Y,72  86 BLACKSTONE ST ,2109.0,42.36130279900751,-71.05618167215938,Commercial
817,BOSTONIAN HOTEL ASSOCS LPS,  CREEK SQ ,2109.0,42.36126225261551,-71.05634106004597,Commercial
818,DENORMANDIE PHILIP Y TRST,  CREEK SQ ,2109.0,42.36151022709917,-71.05660202751909,Commercial
819,DENORMANDIE PHILIP Y TRST,  CREEK SQ ,2109.0,42.361573638985256,-71.0566792850833,Commercial
820,SWARTZ JAMES A TS,10  10A MARSHALL ST ,2108.0,42.3616178569691,-71.05676037739387,Commercial
821,FIFTY FIVE UNION LLC MASS LLC,45  - 55 UNION ST ,2108.0,42.361569619306316,-71.0570604232618,Commercial
822,BEN SHERI TS,145  - 149 HANOVER ST ,2108.0,42.361701089792085,-71.05699660089545,Food access
823,MILANO JOSEPH A JR,37  UNION ST ,2108.0,42.361212270159896,-71.05690012212322,Commercial
824,MILANO JOSEPH A JR TRST,41  UNION ST ,2108.0,42.361278026752174,-71.05687376095726,Food access
825,DENORMANDIE PHILIP Y TRST,12  - 11 MARSHALL ST ,2108.0,42.361445126572974,-71.05679858860249,Food access
826,DENORMANDIE PHILIP Y,31  - 35 UNION ST ,2108.0,42.36115937818388,-71.05670438873638,Commercial
827,BINNIE WILLIAM H TS,6  12 NORTH ST ,2113.0,42.36067064383081,-71.0566301127163,Commercial
828,BOSTONIAN HOTEL ASSOCS LPS,54  68 BLACKSTONE ST ,2109.0,42.3609595542958,-71.05612117932431,Commercial
829,BOSTONIAN HOTEL ASSOCS LPS,20  22 NORTH ST ,2109.0,42.36069971508749,-71.05634130534206,Commercial
830,BOSTONIAN HOTEL LP,16  18 NORTH ST ,2109.0,42.360719365601206,-71.05645586899733,Commercial
831,FPG DS OWNER ONE LLC,20  30 CLINTON ST ,2109.0,42.360960495289575,-71.05494455305782,Commercial
832,NEB PROPERTY LLC,70  FULTON ST ,2109.0,42.3624123620484,-71.05359118471928,Commercial
833,TRAAGLIONE RICHARD M TS,175  181 NORTH ST ,2113.0,42.36316492553825,-71.05376718307919,Commercial
834,TRAAGLIONE RICHARD M TS,183  185 NORTH ST ,2113.0,42.36321398758001,-71.05368173251024,Commercial
835,COMMBOS LP MASS LP,248  250 COMMERCIAL ST ,2109.0,42.36393505666075,-71.05140469951799,Commercial
836,COMMBOS LP MASS LP,240  246 COMMERCIAL ST ,2109.0,42.36385301044267,-71.05147558578624,Commercial
837,WALSH JAMES H III TS,210  218 COMMERCIAL ST ,2109.0,42.36345313464575,-71.05167083203078,Commercial
838,GALLO MATEO TS,281  NORTH ST ,2113.0,42.36405943179003,-71.05163323259195,Commercial
839,BRODER COMMERCIAL ST LLC,280  290 COMMERCIAL ST ,2109.0,42.36466196031529,-71.05133293931866,Commercial
840,BRODER COMMERCIAL ST LLC,  COMMERCIAL ST ,2109.0,42.364428805825035,-71.05135679469358,Commercial
841,GIOIA THOMAS A,266  COMMERCIAL ST ,2109.0,42.364308040388416,-71.05135025072677,Food access
842,221-227 COMMERCIAL STREET  LLC,227  COMMERCIAL ST ,2109.0,42.3633857776753,-71.05128648815027,Commercial
843,DONCASTER THERESA M TRSTS,65  69 ATLANTIC AV,2110.0,42.362853756563574,-71.05137166592606,Commercial
844,DELLO RUSSO NICHOLAS ETAL,  LEWIS ST ,2109.0,42.363206721406954,-71.05181318588161,Commercial
845,ASHKENAZY ACQUISITION CORP,  CLINTON ST ,2109.0,42.3600336048217,-71.05510277449078,Commercial
846,ONE FANEUIL HALL LIMITED,1  FANEUIL HALL MARKETPLACE,2109.0,42.359649958695485,-71.05594906926935,Commercial
847,INDIA BUILDING LLC,10  MERCHANTS RO,2109.0,42.35927362836375,-71.05584811195759,Commercial
848,ANBECA 60 LLC,60  STATE ST ,2109.0,42.35936079204437,-71.0563913952873,Commercial
849,BLAKELY GERALD W JR,  CONGRESS ST ,2109.0,42.359734620413946,-71.05655527333643,Food access
850,DURGIN PARK OWNERS LLC,31  CLINTON ST ,2109.0,42.36050296038671,-71.05513277381702,Food access
851,DURGIN PARK OWNERS LLC,30  29 CLINTON ST ,2109.0,42.36051087754762,-71.05505131735518,Food access
852,HOLT DEBORAH G,28  27 CLINTON ST ,2109.0,42.36051879465084,-71.05496986087293,Commercial
853,HART 28 STATE LLC,28  STATE ST ,2109.0,42.35926851490814,-71.05736883250016,Commercial
854,STATE ENTERPRISES LIMITED PA,116  112 STATE ST ,2109.0,42.359300007535474,-71.05486373612207,Commercial
855,STEAMBOAT REALTY LLC,92  90 STATE ST ,2109.0,42.35923316762439,-71.05531930164318,Commercial
856,HS 148SST LLC,148  STATE ST ,2109.0,42.35946209761017,-71.05420400009793,Commercial
857,JOHNSON CHATHAM LLC,61  63 CHATHAM ST ,2109.0,42.359581987968326,-71.05398485630445,Commercial
858,HAPPY FAMILY LP MASS LP,64  65 CHATHAM ST ,2109.0,42.35959517706781,-71.05384786396671,Food access
859,KELLEY GERALD F TRST,8 4 COMMERCIAL ST ,2109.0,42.35960303589656,-71.05375160898666,Food access
860,NORTHLAND 160 STATE ST LLC,160  170 STATE ST ,2109.0,42.35944128248793,-71.05378974977216,Commercial
861,LDJ DEVELOPMENT LLC,150  152 STATE ST ,2109.0,42.35940125591013,-71.05408232981479,Commercial
862,WATERFRONT REALTY TRUST,185  - 191 STATE ST ,2109.0,42.35913270140315,-71.05276333877666,Commercial
863,WATERFRONT REALTYTRUST,193  195 STATE ST ,2109.0,42.35915679315111,-71.05260777025815,Commercial
864,TWO FIFTY FIVE STATE ST LLC,  CENTRAL ST ,2109.0,42.35932287302875,-71.05156690500547,Commercial
865,TWO FIFTY FIVE STATE ST LLC,237  247 STATE ST ,2109.0,42.35937389814355,-71.0512816456113,Commercial
866,40 BROAD STREET OWNER INC,36  44 BROAD ST ,2109.0,42.3584481781028,-71.05385595333058,Commercial
867,HUB PARKING LLC  MASS LLC,49  47 BROAD ST ,2109.0,42.358115115147946,-71.05429858983965,Commercial
868,TWENTY TWO LLC MASS LLC,118  MILK ST ,2109.0,42.35786342532433,-71.05449645679604,Commercial
869,4 LIBERTY MA LLC,4  LIBERTY SQ ,2109.0,42.35797426060521,-71.05477316781115,Commercial
870,CLPF-ONE LIBERTY SQUARE LLC,1  LIBERTY SQ ,2109.0,42.35764828103149,-71.0549197568903,Commercial
871,BOP 15 BROAD LLC,15  19 BROAD ST ,2109.0,42.35872337730873,-71.05476789550056,Commercial
872,RUBINOFF MAX E ETAL,  BROAD ST ,2109.0,42.3584295526156,-71.0547144647547,Commercial
873,WOODBURY CONSTRUCTION CO INC,21 R BROAD ST ,2109.0,42.35844578750015,-71.05465515183931,Food access
874,TERRA FIRMA-33 BROAD LLC,33  BROAD ST ,2109.0,42.358431436906656,-71.05449245664389,Commercial
875,ONE 30 WATER ST ASSOCIATES LLC,130  120 WATER ST ,2109.0,42.35828664882962,-71.05465997205786,Food access
876,112 LLC,102  -114 WATER ST ,2109.0,42.35813412963349,-71.05495703749148,Commercial
877,SEVEN LIBERTY SQUARE LLC,44  -48 KILBY ST ,2109.0,42.358099673955145,-71.05527177093062,Commercial
878,BROOKFIELD PROP 75 STATE CO,75  STATE ST ,2109.0,42.35860996102006,-71.05524228406925,Commercial
879,BBS REAL ESTATE GROUP LLC,109  STATE ST ,2109.0,42.358971283925776,-71.05501034710888,Commercial
880,CONNIFF JAMES D,111  113 STATE ST ,2109.0,42.359052788243694,-71.05479887660843,Commercial
881,NINE BROAD ST LLC MASS LLC,5  -9 BROAD ST ,2109.0,42.35895393202391,-71.05478107260137,Commercial
882,53 STATE PROPERTY LP,43  65 STATE ST ,2109.0,42.358514806843516,-71.05618273242213,Commercial
883,GRE CONGRESS STREET LLC,50  48 CONGRESS ST ,2109.0,42.35798998545519,-71.05600141999868,Commercial
884,GRE LIBERTY SQUARE LLC,55  KILBY ST ,2109.0,42.35784308065802,-71.05562136347092,Commercial
885,GRE LIBERTY SQUARE LLC,60  CONGRESS ST ,2109.0,42.3577431524083,-71.05603645126098,Commercial
886,WINHALL LIBERTY LLC,87  KILBY ST ,2109.0,42.357298778423605,-71.05536989741518,Commercial
887,K AND K REALTY (KACHADURIAN) LLC,100  MILK ST ,2109.0,42.35725876210145,-71.05566616629402,Commercial
888,NS BOSTON III PO OWNER LLC,10 R POST OFFICE SQ ,2109.0,42.35747259536742,-71.05561286636697,Commercial
889,NS BOSTON III PO OWNER LLC,  10 POST OFFICE SQ ,2109.0,42.35752823326249,-71.05580856816702,Commercial
890,RFM BLOCK ON CONGRESS I LLC,33  59 CONGRESS ST ,2109.0,42.35785077823039,-71.05690516768549,Commercial
891,MHF DEVONSHIRE V LLC,56  - 68 DEVONSHIRE ST ,2109.0,42.35821928894325,-71.0571134809011,Commercial
892,HDG CONGRESS LLC,13  15 CONGRESS ST ,2109.0,42.35835264835586,-71.05682765426039,Commercial
893,HDG CONGRESS LLC,19  21 CONGRESS ST ,2109.0,42.35820708710275,-71.05679537488547,Commercial
894,THIRTY ONE STATE ST LLC MASS LLC,31  STATE ST ,2109.0,42.35859156321263,-71.05687407953049,Commercial
895,FIDELITY REAL ESTATE COMPANY LLC,46  48 DEVONSHIRE ST ,2109.0,42.358537509494546,-71.05708905351405,Commercial
896,DEVONSHIRE FEE LLC,4 6 WATER ST ,2109.0,42.357703289167524,-71.05779786962218,Commercial
897,DEVONSHIRE FEE LLC,258  260 WASHINGTON ST ,2108.0,42.35780466134369,-71.05775646237433,Commercial
898,STATE HOUSE LLC MASS LLC,1  1A STATE ST ,2109.0,42.358449135587044,-71.05765575917843,Commercial
899,DEVONSHIRE FEE LLC,83  85 DEVONSHIRE ST ,2109.0,42.35771039699594,-71.05750553010778,Commercial
900,FIDELITY SEVEN WATER STREET,1  15 WATER ST ,2109.0,42.357500160689966,-71.0577807902129,Commercial
901,OLD SOUTH ASSOCIATION,4 6 MILK ST ,2108.0,42.356881562494614,-71.05818839506746,Commercial
902,294 WASHINGTON OWNER LLC,280  300 WASHINGTON ST ,2108.0,42.35714719210135,-71.05804594609181,Commercial
903,CFO DEVONSHIRE LLC,105  111 DEVONSHIRE ST ,2109.0,42.357312912899395,-71.05761190612922,Commercial
904,PONTE GADEA BOSTON LLC,50  MILK ST ,2109.0,42.35701382912246,-71.05761769744383,Commercial
905,JENNEY BUILDING ASSOCS LPS,150  146 MILK ST ,2109.0,42.35867058767383,-71.05318469774784,Commercial
906,GLYNN CAPITAL LLC A MASS LLC,178  176 MILK ST ,2109.0,42.35875276052815,-71.0524404307506,Commercial
907,GLYNN CAPITAL LLC A MASS LLC,174  172 MILK ST ,2109.0,42.35873934278428,-71.0525182242649,Commercial
908,GLYNN CAPITAL LLC A MASS LLC,170  168 MILK ST ,2109.0,42.35872868339767,-71.05259969816942,Commercial
909,160-166 MILK STREET LP,160  -166 MILK ST ,2109.0,42.358709950192846,-71.05272192837619,Commercial
910,MARSHALL ST HISTORICAL,158  156 MILK ST ,2109.0,42.35869120247259,-71.05284045868255,Commercial
911,PAPPAS CHRIS I TRST,152  154 MILK ST ,2109.0,42.35867778445796,-71.05291825203629,Commercial
912,BEAL BRUCE A,177  MILK ST ,2109.0,42.35838263500636,-71.05252444740077,Commercial
913,MOSKOW KENNETH A,88  BROAD ST ,2110.0,42.35754789229865,-71.05238605725889,Commercial
914,INGR FIFTY FIVE LLC MASS LLC,  INDIA ST ,2110.0,42.357863065430855,-71.05228393039863,Commercial
915,INGR FIFTY FIVE LLC MASS LLC,  INDIA ST ,2110.0,42.35779137527022,-71.05219564071665,Commercial
916,AMAN INC DEL CORP,19  21 CUSTOM HOUSE ST ,2110.0,42.35799340202082,-71.05263449742115,Commercial
917,AMAN INC DEL CORP,64  70 BROAD ST ,2109.0,42.35786173500569,-71.05335320548384,Commercial
918,AMAN INC DEL CORP,54  62 BROAD ST ,2109.0,42.35805933298394,-71.0533592101467,Commercial
919,FIFTY BROAD LLC MASS LLC,50  52 BROAD ST ,2109.0,42.3580223243132,-71.0537220607022,Commercial
920,ONE-71-173 MILK STREET L P MASS LP,171  173 MILK ST ,2109.0,42.35827586604744,-71.05329478295974,Commercial
921,31-35 INDIA STREET REALTY TRUST,31  35 INDIA ST ,2110.0,42.358225841307714,-71.05313234049575,Commercial
922,DYER JOHN CHOUTEAU TRST,75  77 BROAD ST ,2109.0,42.357637889076145,-71.05365447522182,Commercial
923,BAYLE SHIRLEY D,42  48 BATTERYMARCH ST ,2110.0,42.35755344187264,-71.0538141651543,Food access
924,HENRI JACQUES LLC MASS LLC,67  BATTERYMARCH ST ,2110.0,42.35697343469483,-71.05355556808138,Commercial
925,TWO SIXTY FRANKLIN INC,260  FRANKLIN ST ,2109.0,42.356944887047234,-71.05397754986495,Commercial
926,NS TWO OLIVER LLC,6  10 OLIVER ST ,2109.0,42.35729531334247,-71.05447455864898,Commercial
927,MEPT 147 MILK LLC,147  149 MILK ST ,2109.0,42.35747021368305,-71.05428833399527,Commercial
928,SUPREME COUNCIL OF,55  61 BATTERYMARCH ST ,2110.0,42.357094587942065,-71.05366200833949,Commercial
929,DIAMOND ROCK BOSTON BROAD ST,54  66 BATTERYMARCH ST ,2110.0,42.35734537111515,-71.05323105625175,Commercial
930,FRANKLIN 281 REALTY PARTNERS LLC,281  283 FRANKLIN ST ,2110.0,42.356957573274556,-71.05300440561132,Commercial
931,FRANKLIN HOLDINGS GROUP LLC,297  295 FRANKLIN ST ,2110.0,42.35703618604677,-71.05275596134352,Food access
932,TWO65 FRANKLIN ST ASSOC LLC MASS LLC,265  FRANKLIN ST ,2110.0,42.35652258252386,-71.05334416120222,Commercial
933,NORDBLOM RODGER P TS,  BATTERYMARCH ST ,2110.0,42.35675935676168,-71.05283931441257,Commercial
934,FOREST HIGH LLC,  WENDELL ST ,2110.0,42.35682999619135,-71.05265752388199,Commercial
935,115-10 BROAD OWNER LLC,85  87 WENDELL ST ,2110.0,42.35686802382968,-71.05255735975348,Commercial
936,115-10 BROAD OWNER LLC,89  99 WENDELL ST ,2110.0,42.356971547822205,-71.0523642364223,Commercial
937,115-10 BROAD OWNER LLC,115  119 BROAD ST ,2110.0,42.356919137849594,-71.05229431057303,Commercial
938,BROAD 125 REALTY PARTNERS  LLC,123  125 BROAD ST ,2110.0,42.356869414229365,-71.05220956653176,Commercial
939,TWO HUNDRED MTG ASSOC LP,127  133 BROAD ST ,2110.0,42.356956473532165,-71.05201655921636,Commercial
940,TWO HUNDRED MTG ASSOC LP,  BROAD ST ,2110.0,42.356859351681805,-71.0517397602653,Commercial
941,TWO HUNDRED MTG ASSOC LP,208  194 HIGH ST ,2110.0,42.35683270447457,-71.05194343925011,Commercial
942,LDJ DEVELOPMENT LLC,190  HIGH ST ,2110.0,42.35671040525138,-71.05224769019053,Commercial
943,LUCCIO RONALD S JR,  188 HIGH ST ,2110.0,42.356688813185585,-71.05234033833158,Commercial
944,FOREST HIGH LLC,184  176 HIGH ST ,2110.0,42.356667696134,-71.05255507682611,Commercial
945,FOREST HIGH LLC,174  172 HIGH ST ,2110.0,42.35662468408791,-71.05278476919587,Commercial
946,FORT HILL SQUARE II OWNER LLC,90  OLIVER ST ,2110.0,42.356202790737306,-71.05225868248932,Commercial
947,FORT HILL SQ 1 OWNER LLC,55  93 PURCHASE ST ,2110.0,42.355744410046576,-71.05222862883741,Commercial
948,TST 125 HIGH STREET L L C,125  145 HIGH ST ,2110.0,42.35526497407736,-71.05313475618954,Commercial
949,COMBINED JEWISH,  138 126 HIGH ST ,2110.0,42.35555338273316,-71.05391336540885,Commercial
950,TWO25 FRANKLIN OWNER LLC,209  245 FRANKLIN ST ,2110.0,42.35600381792376,-71.05401748264218,Commercial
951,PACIFIC DOLPHIN CORP,27  47 OLIVER ST ,2110.0,42.35653313550317,-71.05465011723764,Commercial
952,ONE POST OFFICE SQUARE LLC,6  -22 PEARL ST ,2110.0,42.35686374961784,-71.05499187327176,Commercial
953,HIGH PEARL LLC,119  HIGH ST ,2110.0,42.3549997078797,-71.05407635716873,Commercial
954,HIGH PEARL LLC,115  119 PEARL ST ,2110.0,42.35490336592191,-71.05399934238035,Commercial
955,HIGH PEARL LLC,123  127 PEARL ST ,2110.0,42.35483174878483,-71.05392955289777,Commercial
956,HIGH PEARL LLC,129  131 PEARL ST ,2110.0,42.3547849138917,-71.05388178701395,Commercial
957,MOYLAN JOHN T,141  143 PEARL ST ,2110.0,42.354636177032404,-71.05373854785515,Commercial
958,NATOLA ANTONIO ETAL,149  151 PEARL ST ,2110.0,42.35452599986733,-71.05363203414383,Commercial
959,ONE 175 PURCHASE ST LLC,169  175 PURCHASE ST ,2110.0,42.35443655259529,-71.05391754065953,Commercial
960,POFCO CONGRESS STREET LLC,236  234 CONGRESS ST ,2110.0,42.35436312408118,-71.05408824352044,Commercial
961,NW 230 CONGRESS STREET,230  218 CONGRESS ST ,2110.0,42.35462710933062,-71.05423067082418,Commercial
962,75-101 FED OWNER LLC,220  DEVONSHIRE ST ,2110.0,42.35526628319951,-71.05701946229492,Commercial
963,75-101 FED OWNER LLC,101  FEDERAL ST ,2110.0,42.3549718891203,-71.05681803955353,Commercial
964,B E REALTY LIMITED PARTNERSH,133  FEDERAL ST ,2110.0,42.354183585345595,-71.05662377985917,Commercial
965,POWER JOHN F,155  FEDERAL ST ,2110.0,42.35375226060226,-71.05649361563852,Commercial
966,POWER JOHN F,2  14 HIGH ST ,2110.0,42.35361625767164,-71.05680533814827,Commercial
967,ONE HUNDRED SUMMER ST LLC,100  SUMMER ST ,2110.0,42.353837845461186,-71.05734023435899,Commercial
968,MCAF WINTHROP LLC,115  FEDERAL ST ,2110.0,42.35456665792905,-71.05705025892688,Commercial
969,DEKA IMMOBILIEN INVESTMENT,175  FEDERAL ST ,2110.0,42.35328211971537,-71.05626013622857,Commercial
970,KINGSTON BEDFORD,  BEDFORD ST ,2111.0,42.353259623423355,-71.05897210886921,Commercial
971,NINETY NINE BEDFORD CORP MASS LLC,89  105 BEDFORD ST ,2111.0,42.353070189968506,-71.05823350947766,Commercial
972,LINCOLN STREET PROPERTY,1  LINCOLN ST ,2111.0,42.35297998863714,-71.05904065090624,Commercial
973,LINCOLN STREET PROPERTY,  LINCOLN ST ,2111.0,42.352521073039604,-71.05815595327586,Commercial
974,OPG 125 SUMMER OWNER (DE)LLC,125  SUMMER ST ,2110.0,42.3530753921744,-71.05744545831739,Commercial
975,DEWEY SQUARE TOWER ASSOC,655  ATLANTIC AV,2111.0,42.352329958752925,-71.05627051406425,Commercial
976,SIXTY SOUTH STREET LIMITED,60  SOUTH ST ,2111.0,42.351761342233765,-71.05682943064637,Commercial
977,SIX95 ATLANTIC AVENUE CO LLC MASS LLC,695  ATLANTIC AV,2111.0,42.351594989221624,-71.05638665423966,Commercial
978,I&G DIRECT REAL ESTATE 39 LP,711  ATLANTIC AV,2111.0,42.351126874302295,-71.0566784964589,Commercial
979,ATLANTIC BOSTON CORP,727  ATLANTIC AV,2111.0,42.35067729674365,-71.05679632992089,Commercial
980,HRT EAST LLC MASS LLC,9  EAST ST ,2111.0,42.35136108570849,-71.05692842132882,Commercial
981,BIRD FARM SOUTH LLC MASS LLC,127  133 SOUTH ST ,2111.0,42.35120193721439,-71.05764353757763,Commercial
982,ASIAN HEALTHCARE FOUNDATION,143  157 SOUTH ST ,2111.0,42.350902781875135,-71.05763083131501,Commercial
983,UTICA ST PARKING LLC,  UTICA ST ,2111.0,42.351224942158616,-71.0579171391371,Commercial
984,BIRD FARM SOUTH LLC MASS LLC,10  UTICA ST ,2111.0,42.351304277003905,-71.05785369334241,Commercial
985,125 LINCOLN STREET OWNER LLC,109  153 LINCOLN ST ,2111.0,42.35134587655572,-71.0586820903846,Commercial
986,FEDERAL RESRVE BNK OF BOSTON,556  624 ATLANTIC AV,2210.0,42.35258320501455,-71.05363834216118,Commercial
987,FEDERAL ST 176 HOLDINGS LLC,265  PURCHASE ST ,2110.0,42.3535109749631,-71.05583307405603,Commercial
988,CHESTERTON PROPERTIES LLC A MASS LLC,51  53 HIGH ST ,2110.0,42.35372886683557,-71.0554097854663,Commercial
989,TREA 99 HIGH STREET LLC,73  101 HIGH ST ,2110.0,42.35415988851431,-71.05475191591496,Commercial
990,PMH REALTIES LLC,217  209 CONGRESS ST ,2110.0,42.35467119266468,-71.05498509782545,Commercial
991,100 HIGH OWNER LLC,100  HIGH ST ,2110.0,42.35443455189416,-71.05552691571782,Commercial
992,BP FEDERAL STREET LLC,100  FEDERAL ST ,2110.0,42.355047640390616,-71.05582598504836,Commercial
993,WONG FAMILY BENEVOLENT,72  70 BEACH ST ,2111.0,42.35135573180974,-71.05982146742119,Food access
994,WONG ROBERT W TS,11  13 EDINBORO ST ,2111.0,42.352069588180726,-71.05992378745809,Commercial
995,LEE JACKSON TS,27  25 EDINBORO ST ,2111.0,42.351679668037164,-71.05985620883291,Commercial
996,LEE HUEY,33  31 EDINBORO ST ,2111.0,42.351528647695616,-71.0598313628987,Food access
997,18-20 OXFORD STREET LLC,20  18 OXFORD ST ,2111.0,42.351892373127214,-71.06022468210942,Commercial
998,SIXTEEN OXFORD STREET LLC A MASS LLC,5  PING ON ST ,2111.0,42.352001907625926,-71.06016472813324,Commercial
999,18-20 OXFORD STREET LLC,  PING ON ST ,2111.0,42.351719089393825,-71.06011860052875,Commercial
1000,WONG-GOW SUE TRSTS,27  OXFORD ST ,2111.0,42.35148429177229,-71.06043099156562,Food access
1001,WASHINGTON ST BOSTON LP,622  588 WASHINGTON ST ,2111.0,42.35278815722626,-71.0619794566727,Commercial
1002,TRPF 99/101 BOSTON OFFICE,21  29 HARRISON AV XT,2111.0,42.35314432338322,-71.06111128356885,Commercial
1003,CHAUNCY PLACE CORPORATION,72  62 ESSEX ST ,2111.0,42.35272310381432,-71.06075164691426,Commercial
1004,WINGS PROPERTIES LLC MASS LLC,80  -82 ESSEX ST ,2111.0,42.352691081541735,-71.06027092421843,Commercial
1005,BOSTON EDISON CO MASS CORP,  CHAUNCY ST ,2111.0,42.35311808756389,-71.05999048615065,Commercial
1006,MARKLEY ONE SUMMER STREET LLC,1  SUMMER ST ,2111.0,42.35453776525592,-71.0602469894916,Commercial
1007,MARKLEY ONE SUMMER STREET LLC,15  17 SUMMER ST ,2110.0,42.35496823687892,-71.06015520419777,Commercial
1008,HIVE PROPERTY OWNER LLC,22  40 CHAUNCY ST ,2111.0,42.35390153226009,-71.05963357071158,Commercial
1009,HIVE PROPERTY OWNER LLC,20 4 CHAUNCY ST ,2111.0,42.35417448867177,-71.05925430500929,Commercial
1010,HIVE PROPERTY OWNER LLC,71  SUMMER ST ,2110.0,42.35409664907714,-71.05899217146171,Commercial
1011,HIVE PROPERTY OWNER LLC,75  79 SUMMER ST ,2110.0,42.35402209226737,-71.05887060255942,Commercial
1012,YELOFF RLTY CO INC MASS,21  19 KINGSTON ST ,2111.0,42.35384229201837,-71.0592122235721,Commercial
1013,"SUFFOLK/BEDFORD, LLC MASS LLC",  BEDFORD ST ,2111.0,42.353530721063976,-71.05953996150271,Commercial
1014,"SUFFOLK/BEDFORD, LLC MASS LLC",82  78 BEDFORD ST ,2111.0,42.35348463941068,-71.05968826727559,Commercial
1015,HIVE PROPERTY OWNER LLC,83  87 SUMMER ST ,2110.0,42.353818211436874,-71.05865744484582,Commercial
1016,SUN LIFE ASSURANCE COMPANY,91  95 SUMMER ST ,2110.0,42.35372433250193,-71.05850641459658,Commercial
1017,99 SUMMER OWNER LLC,99  SUMMER ST ,2110.0,42.35349913814973,-71.05845989097891,Commercial
1018,TRPF 99/101 BOSTON OFFICE,101  -111 SUMMER ST ,2110.0,42.353492484921,-71.05815656820815,Commercial
1019,99 SUMMER OWNER LLC,18  16 KINGSTON ST ,2111.0,42.35361570754869,-71.05880314315654,Commercial
1020,TEUTEN THOMAS J TS,50  48 SUMMER ST ,2110.0,42.35467569412141,-71.05900293377634,Commercial
1021,FORTY SUMMER STREET REALTY TRUST,40  46 SUMMER ST ,2110.0,42.35472818514876,-71.05909506028937,Commercial
1022,FORTY SUMMER STREET REALTY TRUST,38  SUMMER ST ,2110.0,42.35484074671026,-71.05910907462851,Commercial
1023,CLPF-101 ARCH LP,101  93 ARCH ST ,2108.0,42.35504114527386,-71.05912987632321,Commercial
1024,FORTY SUMMER STREET  REALTY TRUST,  BUSSEY PL ,2110.0,42.35490051932549,-71.05895327039082,Commercial
1025,FINCH WESLEY E TRSTS,45  FRANKLIN ST ,2110.0,42.355479592646866,-71.05897143176931,Commercial
1026,BOS OFFICE 3 LLC,51  49 FRANKLIN ST ,2110.0,42.35541052387744,-71.05884982196467,Commercial
1027,BOS OFFICE 3 LLC,55  57 FRANKLIN ST ,2110.0,42.35536626472074,-71.05875763724556,Commercial
1028,BOS OFFICE 3 LLC,59  63 FRANKLIN ST ,2110.0,42.35530535678598,-71.05861747230384,Commercial
1029,TWERSKI LABE,65  71 FRANKLIN ST ,2110.0,42.35525251028032,-71.05843285464123,Commercial
1030,DRUKER BERTRAM A TRSTS,56  52 SUMMER ST ,2110.0,42.35450185584149,-71.05875256708345,Recreation
1031,DANIEL RENE TEJO 10 WINTHROP,10  WINTHROP LA,2110.0,42.35491077380405,-71.0580504703093,Commercial
1032,BEAL S MAXWELL TS,20  WINTHROP SQ ,2110.0,42.35521399452791,-71.05769317843806,Commercial
1033,BEAL S MAXWELL TS,  WINTHROP LA,2110.0,42.35515231863491,-71.05806728152623,Commercial
1034,BEAL S MAXWELL TS,85  FRANKLIN ST ,2110.0,42.35516808596026,-71.05788588497956,Commercial
1035,MM REAL ESTATE LLC,18  36 OTIS ST ,2110.0,42.35443544686571,-71.05789470459855,Commercial
1036,DLS ASSOCIATES,295  299 DEVONSHIRE ST ,2110.0,42.35397483543076,-71.05799781404882,Commercial
1037,KALNEX LIMITED PARTNERSHIP,78  74 SUMMER ST ,2110.0,42.354101842267774,-71.05820040801709,Commercial
1038,TR 350 WASHINGTON CORP,350  WASHINGTON ST ,2201.0,42.35626397069317,-71.05885866975471,Commercial
1039,KARFF DEBORAH M TS,340  WASHINGTON ST ,2108.0,42.35656258617943,-71.0587307941139,Commercial
1040,KARFF DEBORAH M TS,336  340 WASHINGTON ST ,2108.0,42.356642205316724,-71.05874133817679,Commercial
1041,THREE-30 WASHINGTON STREET,332  WASHINGTON ST ,2108.0,42.3566886548874,-71.05868921682953,Commercial
1042,ONE TRANSCRIPT LLC,322  328 WASHINGTON ST ,2108.0,42.35670182119525,-71.05854483231218,Commercial
1043,M-M GROWTH LLC MASS LLC,19  21 MILK ST ,2109.0,42.35659392370825,-71.05831619728065,Commercial
1044,KARFF DEBORAH M TS,19  21 HAWLEY ST ,2110.0,42.35645439076217,-71.05842446560001,Commercial
1045,T-C ARCH ST LLC,33  ARCH ST ,2108.0,42.3561405210318,-71.05815287275074,Commercial
