,lat,lon,zip,social,commercial,education,food,health,recreation
0,42.37938616530283,-71.03258581720729,2128.0,3,645,37,171,14,16
1,42.37941334965971,-71.0325226967857,2128.0,3,639,37,172,13,16
2,42.379435030940044,-71.03245591584697,2128.0,3,635,37,169,12,15
3,42.37946220018206,-71.0323890942823,2128.0,3,629,38,167,12,15
4,42.37942883587184,-71.032282007704,2128.0,3,623,38,161,12,15
5,42.379461462915295,-71.03220774339913,2128.0,3,616,38,156,12,14
6,42.379491330858656,-71.03212979827866,2128.0,3,606,38,149,12,14
7,42.37951843969462,-71.03204817234761,2128.0,3,601,38,144,12,14
8,42.379551036472776,-71.0319665057297,2128.0,3,588,38,142,12,15
9,42.37958087413298,-71.03188115829433,2128.0,3,582,37,142,12,14
10,42.379613455729725,-71.03179579046251,2128.0,3,580,37,142,12,14
11,42.37964330832798,-71.03171414391124,2128.0,3,571,37,137,12,14
12,42.379675904868094,-71.0316324769599,2128.0,3,565,35,136,12,14
13,42.379708486279604,-71.03154710887169,2128.0,3,555,35,135,12,14
14,42.379741097773646,-71.03146914280467,2128.0,3,556,35,135,12,14
15,42.379789977223055,-71.03134294090981,2128.0,3,538,34,135,12,14
16,42.37983609745253,-71.03121305810089,2128.0,3,535,32,133,10,14
17,42.37986597980306,-71.0311388131107,2128.0,3,535,31,133,10,15
18,42.37992565382758,-71.03096811652823,2128.0,3,529,31,132,10,15
19,42.379878251230856,-71.03078340938579,2128.0,3,519,31,129,10,15
20,42.37998847910704,-71.03089732812451,2128.0,3,526,31,131,10,15
21,42.38002107506475,-71.0308156603064,2128.0,3,517,31,129,10,15
22,42.380083537905044,-71.03065604585767,2128.0,3,500,30,128,10,15
23,42.37994069892829,-71.03062009419966,2128.0,3,501,31,128,10,15
24,42.379871917724905,-71.0305761906296,2128.0,3,501,31,128,10,15
25,42.37978662719553,-71.03052130620853,2128.0,3,504,31,129,10,15
26,42.37970408063808,-71.03046640156192,2128.0,3,501,31,129,10,15
27,42.37974047754776,-71.03064378731166,2128.0,3,509,31,128,10,15
28,42.37971335461268,-71.03072171307852,2128.0,3,519,31,128,10,15
29,42.37968077381368,-71.03080708159855,2128.0,3,524,31,133,10,15
30,42.379650936950966,-71.03089242967555,2128.0,3,529,31,133,10,15
31,42.379615581847155,-71.0309704162805,2128.0,3,535,31,133,10,15
32,42.37958847377651,-71.03105204279892,2128.0,3,537,31,133,10,15
33,42.37955863673144,-71.03113739063576,2128.0,3,539,32,134,12,15
34,42.37952605562283,-71.03122275873278,2128.0,3,549,34,135,12,14
35,42.37955126430378,-71.03134841114223,2128.0,3,554,35,135,12,14
36,42.379430603683204,-71.0313678110742,2128.0,3,561,35,137,12,14
37,42.37936856178917,-71.03163105209005,2128.0,3,580,37,141,12,14
38,42.379335965247776,-71.03171271864522,2128.0,3,587,37,142,12,14
39,42.379306127710855,-71.03179806582956,2128.0,3,590,38,142,12,15
40,42.379276275050714,-71.03187971190592,2128.0,3,595,38,142,12,15
41,42.37924091927464,-71.03195769749688,2128.0,3,599,38,142,12,15
42,42.37921382555571,-71.03204302413235,2128.0,3,603,38,147,12,15
43,42.379183972721094,-71.03212466997388,2128.0,3,615,38,151,12,16
44,42.37910451711964,-71.03215486685555,2128.0,3,619,38,157,12,16
45,42.379080092011925,-71.03222166784569,2128.0,3,627,38,166,12,16
46,42.37905563677186,-71.03228106675492,2128.0,3,629,38,170,12,16
47,42.37916280325289,-71.03231728547186,2128.0,3,630,38,171,12,15
48,42.37921508971181,-71.03235391014255,2128.0,3,631,38,171,12,15
49,42.37927009007197,-71.03238311252936,2128.0,3,633,37,171,12,15
50,42.37932239155095,-71.03242343834691,2128.0,3,633,37,171,12,15
51,42.37873354977209,-71.02933736737512,2128.0,3,472,26,124,7,15
52,42.378794084325534,-71.02937762906998,2128.0,3,473,26,124,7,15
53,42.378838336521824,-71.02946242536981,2128.0,3,475,26,125,7,15
54,42.37889612702994,-71.02950270766624,2128.0,3,476,26,125,7,14
55,42.37900599298392,-71.02952779813673,2128.0,3,475,26,124,7,14
56,42.37897803831129,-71.02940216795598,2128.0,3,472,26,124,7,15
57,42.379010618073046,-71.02931679966079,2128.0,3,471,26,123,7,15
58,42.379043212916066,-71.02923513229084,2128.0,3,468,26,121,6,15
59,42.37907304855344,-71.02914978425213,2128.0,3,458,26,119,6,15
60,42.37912471492025,-71.02903466451558,2128.0,3,448,26,119,6,16
61,42.379184643480464,-71.02892688531209,2128.0,3,449,25,118,6,15
62,42.3792144940456,-71.02884523796024,2128.0,3,447,25,118,6,15
63,42.37922501527056,-71.0287341254727,2128.0,3,447,25,117,6,15
64,42.37926302187857,-71.0286339114916,2128.0,3,450,25,116,5,15
65,42.37930102839896,-71.02853369739006,2128.0,3,449,24,115,5,15
66,42.37934453800154,-71.02843714327537,2128.0,3,449,24,115,5,15
67,42.37941556338506,-71.02835888954435,2128.0,3,448,24,114,5,16
68,42.379464591190846,-71.02826969627145,2128.0,3,444,21,114,5,16
69,42.37949713975113,-71.02817692465702,2128.0,3,437,19,113,5,16
70,42.37941851601578,-71.02975049915274,2128.0,3,484,27,123,8,14
71,42.37961058087148,-71.02974536978269,2128.0,3,471,26,123,7,14
72,42.37965131722501,-71.02964143434028,2128.0,3,468,26,121,7,13
73,42.37968932461963,-71.02954122022895,2128.0,3,464,26,119,7,13
74,42.379732774510714,-71.02942986200016,2128.0,3,456,26,118,7,14
75,42.37977073629451,-71.02931854446517,2128.0,3,455,26,117,6,14
76,42.37980605998776,-71.02923315462971,2128.0,3,447,25,117,5,15
77,42.3798494641336,-71.02911069280259,2128.0,3,444,25,114,5,15
78,42.379895627300726,-71.02899191143264,2128.0,3,443,24,114,5,15
