id,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Latino Total Population,Percent!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Estimate!!Total housing units,Margin of Error!!Total housing units,Percent!!Total housing units,Percent Margin of Error!!Total housing units,"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Percent Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Percent Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","Percent Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
1400000US25001010100,101,2962,2771,93.6,2962,2962,164,5.5,5.1,0,12,0,1.1,105,131,3.5,4.4,0,12,0,1.1,59,66,2,2.2,2798,154,94.5,5.1,2505,169,84.6,5.7,88,67,3,2.2,0,12,0,1.1,88,84,3,2.8,0,12,0,1.1,0,12,0,1.1,117,83,4,2.8,0,12,0,1.1,117,83,4,2.8,4507,227,(X),(X),2676,115,2676,(X),1461,176,54.6,5.9,1215,160,45.4,5.9
1400000US25001010206,102.06,3168,2768,87.4,3168,3168,10,0.3,0.3,1,3,0,0.1,1,3,0,0.1,0,12,0,1,8,8,0.3,0.3,3158,260,99.7,0.3,2931,269,92.5,4,78,64,2.5,2,0,12,0,1,58,76,1.8,2.4,0,12,0,1,0,12,0,1,91,67,2.9,2.1,11,16,0.3,0.5,80,66,2.5,2.1,4497,170,(X),(X),2724,234,2724,(X),1211,183,44.5,4.5,1513,149,55.5,4.5
1400000US25001010208,102.08,1589,1424,89.6,1589,1589,30,1.9,2.1,17,25,1.1,1.6,0,12,0,2,0,12,0,2,13,21,0.8,1.3,1559,257,98.1,2.1,1533,254,96.5,2.8,11,19,0.7,1.2,9,16,0.6,1,0,12,0,2,0,12,0,2,0,12,0,2,6,12,0.4,0.8,0,12,0,2,6,12,0.4,0.8,3279,97,(X),(X),1357,208,1357,(X),679,139,50,6.9,678,142,50,6.9
1400000US25001010304,103.04,2107,1931,91.6,2107,2107,23,1.1,1.1,7,12,0.3,0.6,0,12,0,1.5,6,13,0.3,0.6,10,18,0.5,0.9,2084,243,98.9,1.1,2049,247,97.2,2.1,0,12,0,1.5,0,12,0,1.5,35,36,1.7,1.7,0,12,0,1.5,0,12,0,1.5,0,12,0,1.5,0,12,0,1.5,0,12,0,1.5,2716,115,(X),(X),1914,231,1914,(X),847,105,44.3,4,1067,170,55.7,4
1400000US25001010306,103.06,2817,2483,88.1,2817,2817,53,1.9,2.2,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,53,63,1.9,2.2,2764,231,98.1,2.2,2583,257,91.7,3.6,71,100,2.5,3.6,0,12,0,1.1,21,30,0.7,1.1,0,12,0,1.1,42,46,1.5,1.7,47,63,1.7,2.2,0,12,0,1.1,47,63,1.7,2.2,3308,146,(X),(X),2390,230,2390,(X),1127,164,47.2,4.6,1263,152,52.8,4.6
1400000US25001010400,104,3081,2765,89.7,3081,3081,78,2.5,2.4,44,66,1.4,2.1,0,12,0,1,0,12,0,1,34,35,1.1,1.1,3003,233,97.5,2.4,2828,277,91.8,4.8,158,130,5.1,4.3,0,12,0,1,17,31,0.6,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,2466,138,(X),(X),2620,227,2620,(X),1001,174,38.2,5.3,1619,184,61.8,5.3
1400000US25001010500,105,2766,2390,86.4,2766,2766,30,1.1,1.3,0,12,0,1.2,0,12,0,1.2,9,15,0.3,0.6,21,32,0.8,1.2,2736,229,98.9,1.3,2705,228,97.8,2,8,19,0.3,0.7,0,12,0,1.2,23,36,0.8,1.3,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,2901,153,(X),(X),2346,224,2346,(X),1099,154,46.8,3.6,1247,122,53.2,3.6
1400000US25001010600,106,3238,2857,88.2,3238,3238,198,6.1,5.3,0,12,0,1,0,12,0,1,0,12,0,1,198,177,6.1,5.3,3040,263,93.9,5.3,2827,286,87.3,7.2,180,157,5.6,4.8,0,12,0,1,21,32,0.6,1,0,12,0,1,0,12,0,1,12,23,0.4,0.7,0,12,0,1,12,23,0.4,0.7,2803,139,(X),(X),2754,260,2754,(X),1334,168,48.4,3.9,1420,170,51.6,3.9
1400000US25001010700,107,2904,2437,83.9,2904,2904,7,0.2,0.4,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,7,11,0.2,0.4,2897,270,99.8,0.4,2745,272,94.5,4.5,64,107,2.2,3.6,0,12,0,1.1,22,26,0.8,0.9,0,12,0,1.1,0,12,0,1.1,66,70,2.3,2.4,0,12,0,1.1,66,70,2.3,2.4,4262,134,(X),(X),2388,247,2388,(X),1157,155,48.5,3.4,1231,140,51.5,3.4
1400000US25001010800,108,4860,4183,86.1,4860,4860,20,0.4,0.6,13,23,0.3,0.5,1,2,0,0.1,0,12,0,0.7,6,13,0.1,0.3,4840,394,99.6,0.6,4753,394,97.8,2,32,46,0.7,1,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,55,75,1.1,1.5,0,12,0,0.7,55,75,1.1,1.5,3663,222,(X),(X),4119,409,4119,(X),1945,262,47.2,3.2,2174,222,52.8,3.2
1400000US25001010900,109,5019,4041,80.5,5019,5019,139,2.8,2.1,32,46,0.6,0.9,63,60,1.3,1.2,0,17,0,0.6,44,50,0.9,1,4880,414,97.2,2.1,4705,411,93.7,3.1,59,63,1.2,1.3,0,17,0,0.6,56,86,1.1,1.7,0,17,0,0.6,0,17,0,0.6,60,56,1.2,1.1,0,17,0,0.6,60,56,1.2,1.1,4045,226,(X),(X),4012,345,4012,(X),1846,239,46,3.4,2166,196,54,3.4
1400000US25001011002,110.02,4192,3415,81.5,4192,4192,87,2.1,1.7,23,30,0.5,0.7,0,12,0,0.8,0,12,0,0.8,64,57,1.5,1.4,4105,272,97.9,1.7,4028,266,96.1,2.1,14,13,0.3,0.3,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,15,17,0.4,0.4,48,39,1.1,0.9,24,27,0.6,0.6,24,27,0.6,0.7,3407,117,(X),(X),3335,270,3335,(X),1619,156,48.5,2.4,1716,158,51.5,2.4
1400000US25001011100,111,4525,3815,84.3,4525,4525,77,1.7,1.5,0,12,0,0.7,47,55,1,1.2,0,12,0,0.7,30,36,0.7,0.8,4448,308,98.3,1.5,4265,372,94.3,2.9,13,21,0.3,0.5,0,12,0,0.7,157,105,3.5,2.4,13,21,0.3,0.5,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,3066,118,(X),(X),3786,298,3786,(X),1769,247,46.7,5.6,2017,269,53.3,5.6
1400000US25001011200,112,3450,3040,88.1,3450,3450,59,1.7,1.7,0,12,0,0.9,32,37,0.9,1.1,0,12,0,0.9,27,46,0.8,1.3,3391,283,98.3,1.7,3176,310,92.1,4.4,163,138,4.7,4,0,12,0,0.9,0,12,0,0.9,0,12,0,0.9,24,27,0.7,0.8,28,33,0.8,1,0,12,0,0.9,28,33,0.8,1,3645,92,(X),(X),2855,281,2855,(X),1280,145,44.8,2.9,1575,183,55.2,2.9
1400000US25001011300,113,2804,2544,90.7,2804,2804,137,4.9,4.3,13,18,0.5,0.7,124,130,4.4,4.4,0,12,0,1.2,0,12,0,1.2,2667,368,95.1,4.3,2577,366,91.9,5.5,0,12,0,1.2,17,27,0.6,1,15,24,0.5,0.9,0,12,0,1.2,58,92,2.1,3.3,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,2830,80,(X),(X),2523,333,2523,(X),1238,177,49.1,2.7,1285,182,50.9,2.7
1400000US25001011400,114,3148,2837,90.1,3148,3148,116,3.7,3.9,0,12,0,1,0,12,0,1,0,12,0,1,116,122,3.7,3.9,3032,277,96.3,3.9,3032,277,96.3,3.9,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,2841,84,(X),(X),2818,260,2818,(X),1263,170,44.8,4.1,1555,174,55.2,4.1
