TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;021;4021.01;1000;2
Census Block;25;021;4021.01;1001;2
Census Block;25;021;4021.01;1002;2
Census Block;25;021;4021.01;1003;2
Census Block;25;021;4021.01;1004;2
Census Block;25;021;4021.01;1005;2
Census Block;25;021;4021.01;1006;2
Census Block;25;021;4021.01;1007;2
Census Block;25;021;4021.01;1008;2
Census Block;25;021;4021.01;1009;2
Census Block;25;021;4021.01;1010;2
Census Block;25;021;4021.01;1011;2
Census Block;25;021;4021.01;1012;2
Census Block;25;021;4021.01;1013;2
Census Block;25;021;4021.01;1014;2
Census Block;25;021;4021.01;1015;2
Census Block;25;021;4021.01;1016;2
Census Block;25;021;4021.01;1017;2
Census Block;25;021;4021.01;1018;2
Census Block;25;021;4021.01;1019;2
Census Block;25;021;4021.01;1020;2
Census Block;25;021;4021.01;1021;A1
Census Block;25;021;4021.01;1022;A1
Census Block;25;021;4021.01;1023;A1
Census Block;25;021;4021.01;1024;A1
Census Block;25;021;4021.01;1025;A1
Census Block;25;021;4021.01;1026;A1
Census Block;25;021;4021.01;1027;A1
Census Block;25;021;4021.01;1028;2
Census Block;25;021;4021.01;1029;2
Census Block;25;021;4021.01;1030;A1
Census Block;25;021;4021.01;1031;A1
Census Block;25;021;4021.01;1032;A1
Census Block;25;021;4021.01;1033;2
Census Block;25;021;4021.01;1034;2
Census Block;25;021;4021.01;1035;2
Census Block;25;021;4021.01;1036;2
Census Block;25;021;4021.01;2000;2
Census Block;25;021;4021.01;2001;2
Census Block;25;021;4021.01;2002;2
Census Block;25;021;4021.01;2003;2
Census Block;25;021;4021.01;2004;2
Census Block;25;021;4021.01;2005;2
Census Block;25;021;4021.01;2006;2
Census Block;25;021;4021.01;2007;2
Census Block;25;021;4021.01;2008;2
Census Block;25;021;4021.01;2009;2
Census Block;25;021;4021.01;2010;2
Census Block;25;021;4021.01;2011;2
Census Block;25;021;4021.01;2012;2
Census Block;25;021;4021.01;2013;2
Census Block;25;021;4021.01;2014;2
Census Block;25;021;4021.01;2015;2
Census Block;25;021;4021.01;2016;2
Census Block;25;021;4021.01;2017;2
Census Block;25;021;4021.01;2018;2
Census Block;25;021;4021.01;2019;2
Census Block;25;021;4021.01;3000;2
Census Block;25;021;4021.01;3001;2
Census Block;25;021;4021.01;3002;2
Census Block;25;021;4021.01;3003;2
Census Block;25;021;4021.01;3004;2
Census Block;25;021;4021.01;3005;2
Census Block;25;021;4021.01;3006;2
Census Block;25;021;4021.01;3007;2
Census Block;25;021;4021.01;3008;2
Census Block;25;021;4021.01;3009;2
Census Block;25;021;4021.01;3010;2
Census Block;25;021;4021.01;3011;2
Census Block;25;021;4021.01;3012;2
Census Block;25;021;4021.01;4000;2
Census Block;25;021;4021.01;4001;2
Census Block;25;021;4021.01;4002;2
Census Block;25;021;4021.01;4003;2
Census Block;25;021;4021.01;4004;2
Census Block;25;021;4021.01;4005;2
Census Block;25;021;4021.01;4006;2
Census Block;25;021;4021.01;4007;2
Census Block;25;021;4021.01;4008;2
Census Block;25;021;4021.01;4009;2
Census Block;25;021;4021.01;4010;2
Census Block;25;021;4021.01;4011;2
Census Block;25;021;4021.01;4012;2
Census Block;25;021;4021.01;4013;2
Census Block;25;021;4021.01;4014;2
Census Block;25;021;4021.01;4015;2
Census Block;25;021;4021.01;4016;2
Census Block;25;021;4021.01;4017;2
Census Block;25;021;4021.01;4018;2
Census Block;25;021;4021.01;4019;2
Census Block;25;021;4021.01;4020;2
Census Block;25;021;4021.01;4021;2
Census Block;25;021;4021.01;4022;2
Census Block;25;021;4021.01;4023;2
Census Block;25;021;4021.01;4024;2
Census Block;25;021;4021.01;4025;2
Census Block;25;021;4021.01;4026;2
Census Block;25;021;4021.01;4027;2
Census Block;25;021;4021.01;4028;2
Census Block;25;021;4021.01;4029;2
Census Block;25;021;4021.01;4030;2
Census Block;25;021;4021.01;4031;2
Census Block;25;021;4021.01;4032;2
Census Block;25;021;4021.01;4033;2
Census Block;25;021;4021.01;4034;2
Census Block;25;021;4021.01;4035;2
Census Block;25;021;4021.01;4036;2
Census Block;25;021;4021.02;1000;2
Census Block;25;021;4021.02;1001;2
Census Block;25;021;4021.02;1002;2
Census Block;25;021;4021.02;1003;2
Census Block;25;021;4021.02;1004;2
Census Block;25;021;4021.02;1005;2
Census Block;25;021;4021.02;1006;2
Census Block;25;021;4021.02;1007;2
Census Block;25;021;4021.02;1008;2
Census Block;25;021;4021.02;1009;2
Census Block;25;021;4021.02;1010;2
Census Block;25;021;4021.02;1011;2
Census Block;25;021;4021.02;1012;2
Census Block;25;021;4021.02;2000;2
Census Block;25;021;4021.02;2001;2
Census Block;25;021;4021.02;2002;2
Census Block;25;021;4021.02;2003;2,3
Census Block;25;021;4021.02;2004;2
Census Block;25;021;4021.02;2005;2
Census Block;25;021;4021.02;2006;2
Census Block;25;021;4021.02;2007;2
Census Block;25;021;4021.02;2008;2
Census Block;25;021;4021.02;2009;2
Census Block;25;021;4021.02;2010;2
Census Block;25;021;4021.02;2011;2
Census Block;25;021;4021.02;2012;2
Census Block;25;021;4021.02;2013;2
Census Block;25;021;4021.02;2014;2
Census Block;25;021;4021.02;2015;2
Census Block;25;021;4021.02;2016;2
Census Block;25;021;4021.02;2017;2
Census Block;25;021;4021.02;2018;2,3
Census Block;25;021;4021.02;2019;2
Census Block;25;021;4021.02;2020;2
Census Block;25;021;4021.02;2021;2
Census Block;25;021;4021.02;2022;2
Census Block;25;021;4021.02;2023;2
Census Block;25;021;4021.02;2024;2
Census Block;25;021;4021.02;2025;2
Census Block;25;021;4021.02;2026;2
Census Block;25;021;4021.02;2027;2,3
Census Block;25;021;4021.02;2028;2,3
Census Block;25;021;4021.02;2029;2,3
Census Block;25;021;4021.02;2030;2,3
Census Block;25;021;4021.02;2031;2,3
Census Block;25;021;4021.02;2032;3
Census Block;25;021;4021.02;3000;A1
Census Block;25;021;4021.02;3001;2
Census Block;25;021;4021.02;3002;A1
Census Block;25;021;4021.02;3003;A1
Census Block;25;021;4021.02;3004;2
Census Block;25;021;4021.02;3005;2
Census Block;25;021;4021.02;3006;A1
Census Block;25;021;4021.02;3007;A1
Census Block;25;021;4021.02;3008;2
Census Block;25;021;4021.02;3009;2
Census Block;25;021;4021.02;3010;2
Census Block;25;021;4021.02;3011;2
Census Block;25;021;4021.02;3012;2,3
Census Block;25;021;4021.02;3013;3
Census Block;25;021;4021.02;3014;3
Census Block;25;021;4021.02;3015;3
Census Block;25;021;4021.02;3016;3
Census Block;25;021;4021.02;3017;3
Census Block;25;021;4021.02;4000;2
Census Block;25;021;4021.02;4001;2
Census Block;25;021;4021.02;4002;2
Census Block;25;021;4021.02;4003;2
Census Block;25;021;4021.02;4004;2
Census Block;25;021;4021.02;4005;A1
Census Block;25;021;4021.02;4006;A1
Census Block;25;021;4021.02;4007;A1
Census Block;25;021;4021.02;4008;A1
Census Block;25;021;4021.02;4009;2
Census Block;25;021;4021.02;4010;2
Census Block;25;021;4021.02;4011;2
Census Block;25;021;4021.02;4012;A1
Census Block;25;021;4021.02;4013;A1
Census Block;25;021;4021.02;4014;A1
Census Block;25;021;4021.02;4015;A1
Census Block;25;021;4021.02;4016;2
Census Block;25;021;4022.00;1000;3
Census Block;25;021;4022.00;1001;3
Census Block;25;021;4022.00;1002;2,3
Census Block;25;021;4022.00;1003;3
Census Block;25;021;4022.00;1004;3
Census Block;25;021;4022.00;1005;3
Census Block;25;021;4022.00;1006;3
Census Block;25;021;4022.00;1007;3
Census Block;25;021;4022.00;1008;3
Census Block;25;021;4022.00;1009;3
Census Block;25;021;4022.00;1010;3
Census Block;25;021;4022.00;1011;3
Census Block;25;021;4022.00;1012;3
Census Block;25;021;4022.00;1013;3
Census Block;25;021;4022.00;1014;3
Census Block;25;021;4022.00;1015;3
Census Block;25;021;4022.00;1016;3
Census Block;25;021;4022.00;1017;3
