Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
154,2020-01-01 17:10:43.713005+00:00,b'\x18>\x1a\x1c',5.369224954603633,16.104,Sudbury,42.3822,-71.4275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
578,2020-01-01 13:10:29.361990+00:00,b'l1\x88(',85.98693487335733,9.752,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
801,2020-01-02 01:28:49.784600+00:00,b'&\x01\x01\x8f\t\x02t\x00m\x99\xf7\xf7\x91\xad)\x92',5.636986316554316,27.983,Sudbury,42.3822,-71.4275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
967,2020-01-02 01:28:16.162322+00:00,b'&\x01\x01\x8f\t\x02t\x00m\x99\xf7\xf7\x91\xad)\x92',5.6655990100091485,22.336,Sudbury,42.3822,-71.4275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1145,2020-01-02 20:48:19.911353+00:00,b'&\x01\x01\x8f\t\x01\xa0\x8da\xb2\x7f\xa0v\xf4N\xc9',10.101800678373715,17.503,Sudbury,42.3822,-71.4275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1247,2020-01-02 13:15:59.369877+00:00,b'l1\x88(',86.92893458876051,9.582,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2667,2020-01-04 13:08:14.672369+00:00,b'l1\x88(',85.60816290983236,10.122,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2718,2020-01-04 13:03:00.994208+00:00,b'l1\xc1\x10',4.615141251207191,8.684,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2875,2020-01-04 20:47:35.444058+00:00,b'l1\xf1*',80.77298702649662,12.182,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2946,2020-01-04 17:14:56.033943+00:00,b'l1\xbeu',82.2430917609378,16.8,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3225,2020-01-04 17:10:13.976236+00:00,b'l1\x88\x94',9.001941872305627,12.737,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3258,2020-01-04 17:23:01.858533+00:00,b'l1\x88\x94',6.706322620430268,10.025,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3367,2020-01-04 17:09:18.786292+00:00,b'l1\x88\x94',12.133710441517426,10.11,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4781,2020-01-06 13:01:43.769282+00:00,b'l1\x88(',86.83140843764335,9.897,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6411,2020-01-08 13:22:27.629391+00:00,b'l1\x88(',85.76276324598459,9.69,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6499,2020-01-08 01:18:21.930245+00:00,b'&\x01\x01\x8f\t\x02\xadp\xb5\x81\xd5\x8fw\x88r\xb6',5.818005661631624,22.677,Sudbury,42.3822,-71.4275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6600,2020-01-08 01:02:22.263685+00:00,b'l1\x88(',86.28758680786093,9.77,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6914,2020-01-08 01:15:59.915312+00:00,b'&\x01\x01\x8f\t\x02\xadp\xb5\x81\xd5\x8fw\x88r\xb6',5.815775059059076,15.892,Sudbury,42.3822,-71.4275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
7089,2020-01-09 13:11:18.800618+00:00,b'l1\x88(',86.78195965221421,9.872,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
8612,2020-01-10 17:03:07.183045+00:00,b'l1\x88(',86.00829760948568,10.125,Sudbury,42.3822,-71.4275,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
